Lifetime (mins),Density (%)
3334.854751235185,0.40000000000000036
3334.854751235185,0.3200000000000003
3334.854751235185,0.2400000000000002
3455.1072945922183,0.40000000000000036
3455.1072945922183,0.3200000000000003
3455.1072945922183,0.2400000000000002
3579.69606104217,0.3200000000000003
3579.69606104217,0.40000000000000036
3579.69606104217,0.2400000000000002
3708.7774117744725,0.40000000000000036
3708.7774117744725,0.2400000000000002
3708.7774117744725,0.3200000000000003
3842.5133462543195,0.2400000000000002
3842.5133462543195,0.3200000000000003
3842.5133462543195,0.40000000000000036
3981.071705534969,0.2400000000000002
3981.071705534969,0.40000000000000036
3981.071705534969,0.3200000000000003
4124.626382901356,0.40000000000000036
4124.626382901356,0.3200000000000003
4124.626382901356,0.2400000000000002
4273.357542109325,0.2400000000000002
4273.357542109325,0.3200000000000003
4273.357542109325,0.40000000000000036
4427.451843494496,0.40000000000000036
4427.451843494496,0.3200000000000003
4427.451843494496,0.2400000000000002
4587.10267823439,0.40000000000000036
4587.10267823439,0.2400000000000002
4587.10267823439,0.3200000000000003
4752.510411057907,0.2400000000000002
4752.510411057907,0.3200000000000003
4752.510411057907,0.40000000000000036
4923.882631706741,0.3200000000000003
4923.882631706741,0.40000000000000036
5101.434415464325,0.3200000000000003
5101.434415464325,0.2400000000000002
5101.434415464325,0.40000000000000036
5285.388593079247,0.3200000000000003
5285.388593079247,0.2400000000000002
5285.388593079247,0.40000000000000036
5475.9760304219435,0.3200000000000003
5475.9760304219435,0.40000000000000036
5673.4359182256,0.3200000000000003
5673.4359182256,0.40000000000000036
5878.0160722749115,0.40000000000000036
5878.0160722749115,0.3200000000000003
6089.973244419447,0.40000000000000036
6089.973244419447,0.3200000000000003
6089.973244419447,0.2400000000000002
6309.57344480193,0.2400000000000002
6309.57344480193,0.3200000000000003
6309.57344480193,0.40000000000000036
6537.092275705855,0.3200000000000003
6537.092275705855,0.2400000000000002
6537.092275705855,0.40000000000000036
6772.815277441427,0.2400000000000002
6772.815277441427,0.40000000000000036
6772.815277441427,0.3200000000000003
7017.038286703837,0.40000000000000036
7017.038286703837,0.2400000000000002
7017.038286703837,0.3200000000000003
7270.0678078538285,0.40000000000000036
7270.0678078538285,0.2400000000000002
7270.0678078538285,0.3200000000000003
7532.221397586247,0.40000000000000036
7532.221397586247,0.2400000000000002
7532.221397586247,0.3200000000000003
7803.82806346953,0.3200000000000003
7803.82806346953,0.40000000000000036
7803.82806346953,0.2400000000000002
8085.228676856251,0.40000000000000036
8085.228676856251,0.2400000000000002
8085.228676856251,0.3200000000000003
8376.776400682924,0.3200000000000003
8376.776400682924,0.40000000000000036
8376.776400682924,0.2400000000000002
8678.837132695973,0.40000000000000036
8678.837132695973,0.3200000000000003
8678.837132695973,0.2400000000000002
8991.789964660124,0.2400000000000002
8991.789964660124,0.3200000000000003
8991.789964660124,0.40000000000000036
9316.027658125524,0.3200000000000003
9316.027658125524,0.2400000000000002
9316.027658125524,0.40000000000000036
9651.957137350706,0.40000000000000036
9651.957137350706,0.2400000000000002
9651.957137350706,0.3200000000000003
10000.0,0.40000000000000036
10000.0,0.3200000000000003
10000.0,0.2400000000000002
10360.593046256343,0.3200000000000003
10360.593046256343,0.2400000000000002
10360.593046256343,0.40000000000000036
10734.188827013528,0.3200000000000003
10734.188827013528,0.2400000000000002
10734.188827013528,0.40000000000000036
10734.188827013528,0.16000000000000014
11121.256211835887,0.2400000000000002
11121.256211835887,0.16000000000000014
11121.256211835887,0.3200000000000003
11522.280977398228,0.16000000000000014
11522.280977398228,0.3200000000000003
11522.280977398228,0.2400000000000002
11937.766417144381,0.2400000000000002
11937.766417144381,0.16000000000000014
11937.766417144381,0.3200000000000003
12368.233972929858,0.16000000000000014
12368.233972929858,0.2400000000000002
12368.233972929858,0.3200000000000003
12814.223889440853,0.2400000000000002
12814.223889440853,0.3200000000000003
12814.223889440853,0.40000000000000036
13276.295892211281,0.3200000000000003
13276.295892211281,0.2400000000000002
13276.295892211281,0.40000000000000036
13755.029890088585,0.3200000000000003
13755.029890088585,0.2400000000000002
13755.029890088585,0.40000000000000036
14251.026703029993,0.40000000000000036
14251.026703029993,0.3200000000000003
14251.026703029993,0.2400000000000002
14764.908816142599,0.3200000000000003
14764.908816142599,0.2400000000000002
15297.321160913598,0.2400000000000002
15297.321160913598,0.3200000000000003
15848.93192461114,0.3200000000000003
15848.93192461114,0.2400000000000002
16420.433388871636,0.3200000000000003
16420.433388871636,0.2400000000000002
17012.54279852589,0.3200000000000003
17012.54279852589,0.2400000000000002
17626.003261754577,0.3200000000000003
17626.003261754577,0.2400000000000002
18261.584682702607,0.3200000000000003
18261.584682702607,0.2400000000000002
18920.084727723035,0.3200000000000003
18920.084727723035,0.2400000000000002
19602.32982646281,0.3200000000000003
19602.32982646281,0.2400000000000002
20309.17620904739,0.3200000000000003
20309.17620904739,0.2400000000000002
21041.510980665113,0.3200000000000003
21041.510980665113,0.2400000000000002
21800.253234900545,0.40000000000000036
21800.253234900545,0.2400000000000002
21800.253234900545,0.3200000000000003
22586.35520721379,0.2400000000000002
22586.35520721379,0.3200000000000003
23400.803470013492,0.3200000000000003
23400.803470013492,0.2400000000000002
24244.62017082331,0.3200000000000003
24244.62017082331,0.2400000000000002
25118.864315095823,0.3200000000000003
25118.864315095823,0.2400000000000002
25118.864315095823,0.40000000000000036
26024.633095283836,0.3200000000000003
26024.633095283836,0.40000000000000036
26024.633095283836,0.2400000000000002
26963.06326783704,0.40000000000000036
26963.06326783704,0.2400000000000002
26963.06326783704,0.3200000000000003
27935.332579852224,0.2400000000000002
27935.332579852224,0.40000000000000036
27935.332579852224,0.3200000000000003
28942.661247167518,0.8000000000000007
28942.661247167518,0.4800000000000004
28942.661247167518,0.40000000000000036
28942.661247167518,0.8800000000000008
28942.661247167518,0.7200000000000006
28942.661247167518,0.5599999999999987
28942.661247167518,0.6400000000000006
28942.661247167518,0.3200000000000003
29986.31348575567,0.3200000000000003
29986.31348575567,1.2800000000000011
29986.31348575567,1.1999999999999993
29986.31348575567,0.40000000000000036
29986.31348575567,0.8000000000000007
29986.31348575567,1.0399999999999991
29986.31348575567,1.120000000000001
29986.31348575567,0.9599999999999991
29986.31348575567,0.5599999999999987
29986.31348575567,1.5199999999999996
29986.31348575567,0.4800000000000004
29986.31348575567,0.6400000000000006
29986.31348575567,1.3599999999999994
29986.31348575567,0.7200000000000006
29986.31348575567,0.8800000000000008
29986.31348575567,1.4399999999999995
31067.599098338298,1.4399999999999995
31067.599098338298,0.7200000000000006
31067.599098338298,1.1999999999999993
31067.599098338298,1.5199999999999996
31067.599098338298,0.8800000000000008
31067.599098338298,0.8000000000000007
31067.599098338298,1.2800000000000011
31067.599098338298,0.6400000000000006
31067.599098338298,1.5999999999999996
31067.599098338298,1.120000000000001
31067.599098338298,1.6799999999999997
31067.599098338298,0.9599999999999991
31067.599098338298,1.0399999999999991
31067.599098338298,1.7599999999999998
31067.599098338298,1.92
31067.599098338298,1.8399999999999999
31067.599098338298,1.3599999999999994
31067.599098338298,2.08
31067.599098338298,2.0
32187.87511821236,2.7200000000000006
32187.87511821236,2.6400000000000006
32187.87511821236,2.5600000000000005
32187.87511821236,2.4800000000000004
32187.87511821236,1.92
32187.87511821236,2.0
32187.87511821236,1.6799999999999997
32187.87511821236,2.08
32187.87511821236,2.16
32187.87511821236,1.5199999999999996
32187.87511821236,1.8399999999999999
32187.87511821236,1.7599999999999998
32187.87511821236,2.24
32187.87511821236,1.5999999999999996
32187.87511821236,2.3200000000000003
32187.87511821236,1.3599999999999994
32187.87511821236,1.4399999999999995
32187.87511821236,2.3999999999999986
33348.54751235185,3.120000000000001
33348.54751235185,2.879999999999999
33348.54751235185,2.7200000000000006
33348.54751235185,3.039999999999999
33348.54751235185,2.5600000000000005
33348.54751235185,2.799999999999999
33348.54751235185,3.2799999999999994
33348.54751235185,2.3200000000000003
33348.54751235185,2.24
33348.54751235185,1.92
33348.54751235185,2.6400000000000006
33348.54751235185,2.3999999999999986
33348.54751235185,2.4800000000000004
33348.54751235185,2.16
33348.54751235185,2.0
33348.54751235185,2.08
33348.54751235185,2.960000000000001
33348.54751235185,3.3599999999999994
33348.54751235185,3.200000000000001
34551.072945922184,3.120000000000001
34551.072945922184,3.2799999999999994
34551.072945922184,3.5199999999999996
34551.072945922184,3.3599999999999994
34551.072945922184,2.879999999999999
34551.072945922184,3.4399999999999995
34551.072945922184,2.960000000000001
34551.072945922184,2.799999999999999
34551.072945922184,2.7200000000000006
34551.072945922184,3.200000000000001
34551.072945922184,3.6000000000000014
34551.072945922184,3.92
34551.072945922184,2.6400000000000006
34551.072945922184,3.84
34551.072945922184,3.039999999999999
34551.072945922184,2.5600000000000005
34551.072945922184,3.76
34551.072945922184,3.6799999999999997
35796.9606104217,3.200000000000001
35796.9606104217,3.76
35796.9606104217,4.4799999999999995
35796.9606104217,4.08
35796.9606104217,3.4399999999999995
35796.9606104217,4.4
35796.9606104217,4.32
35796.9606104217,3.5199999999999996
35796.9606104217,4.16
35796.9606104217,4.24
35796.9606104217,3.84
35796.9606104217,4.5600000000000005
35796.9606104217,3.3599999999999994
35796.9606104217,3.92
35796.9606104217,3.2799999999999994
35796.9606104217,4.0
35796.9606104217,3.6799999999999997
35796.9606104217,3.6000000000000014
37087.774117744724,4.72
37087.774117744724,5.040000000000001
37087.774117744724,4.640000000000001
37087.774117744724,4.800000000000001
37087.774117744724,4.879999999999999
37087.774117744724,4.0
37087.774117744724,3.6799999999999997
37087.774117744724,3.84
37087.774117744724,3.76
37087.774117744724,4.08
37087.774117744724,4.5600000000000005
37087.774117744724,3.92
37087.774117744724,4.96
37087.774117744724,4.32
37087.774117744724,4.4
37087.774117744724,4.24
37087.774117744724,4.4799999999999995
37087.774117744724,4.16
38425.1334625432,3.76
38425.1334625432,3.4399999999999995
38425.1334625432,4.4799999999999995
38425.1334625432,4.08
38425.1334625432,3.5199999999999996
38425.1334625432,3.6000000000000014
38425.1334625432,4.0
38425.1334625432,4.4
38425.1334625432,4.32
38425.1334625432,3.6799999999999997
38425.1334625432,4.24
38425.1334625432,4.5600000000000005
38425.1334625432,3.84
38425.1334625432,3.92
38425.1334625432,4.16
39810.71705534969,3.5199999999999996
39810.71705534969,3.76
39810.71705534969,4.0
39810.71705534969,3.120000000000001
39810.71705534969,3.6799999999999997
39810.71705534969,3.039999999999999
39810.71705534969,3.92
39810.71705534969,3.6000000000000014
39810.71705534969,3.4399999999999995
39810.71705534969,2.960000000000001
39810.71705534969,3.200000000000001
39810.71705534969,3.84
39810.71705534969,3.2799999999999994
39810.71705534969,4.08
39810.71705534969,3.3599999999999994
41246.26382901348,2.5600000000000005
41246.26382901348,2.799999999999999
41246.26382901348,2.960000000000001
41246.26382901348,2.4800000000000004
41246.26382901348,3.4399999999999995
41246.26382901348,3.2799999999999994
41246.26382901348,3.5199999999999996
41246.26382901348,3.120000000000001
41246.26382901348,3.6000000000000014
41246.26382901348,3.200000000000001
41246.26382901348,2.879999999999999
41246.26382901348,2.7200000000000006
41246.26382901348,3.039999999999999
41246.26382901348,2.6400000000000006
41246.26382901348,3.3599999999999994
42733.575421093155,2.08
42733.575421093155,2.0
42733.575421093155,2.3999999999999986
42733.575421093155,2.24
42733.575421093155,2.6400000000000006
42733.575421093155,2.3200000000000003
42733.575421093155,2.7200000000000006
42733.575421093155,2.4800000000000004
42733.575421093155,2.5600000000000005
42733.575421093155,2.879999999999999
42733.575421093155,2.960000000000001
42733.575421093155,3.039999999999999
42733.575421093155,2.16
42733.575421093155,2.799999999999999
42733.575421093155,3.120000000000001
44274.51843494487,2.0
44274.51843494487,2.16
44274.51843494487,1.8399999999999999
44274.51843494487,1.5999999999999996
44274.51843494487,1.5199999999999996
44274.51843494487,1.92
44274.51843494487,1.6799999999999997
44274.51843494487,1.4399999999999995
44274.51843494487,2.6400000000000006
44274.51843494487,1.7599999999999998
44274.51843494487,2.3999999999999986
44274.51843494487,2.4800000000000004
44274.51843494487,2.3200000000000003
44274.51843494487,2.5600000000000005
44274.51843494487,2.24
44274.51843494487,2.08
45871.026782343804,1.5199999999999996
45871.026782343804,1.92
45871.026782343804,2.08
45871.026782343804,2.16
45871.026782343804,1.4399999999999995
45871.026782343804,1.8399999999999999
45871.026782343804,1.5999999999999996
45871.026782343804,1.2800000000000011
45871.026782343804,1.6799999999999997
45871.026782343804,1.1999999999999993
45871.026782343804,1.7599999999999998
45871.026782343804,2.0
45871.026782343804,1.3599999999999994
47525.10411057897,1.6799999999999997
47525.10411057897,1.1999999999999993
47525.10411057897,1.5999999999999996
47525.10411057897,1.2800000000000011
47525.10411057897,1.3599999999999994
47525.10411057897,1.5199999999999996
47525.10411057897,1.4399999999999995
49238.826317067316,1.1999999999999993
49238.826317067316,1.2800000000000011
51014.344154643244,1.2800000000000011
51014.344154643244,1.1999999999999993
52853.88593079247,1.2800000000000011
52853.88593079247,1.1999999999999993
54759.76030421944,1.2800000000000011
54759.76030421944,1.1999999999999993
56734.359182256005,1.2800000000000011
56734.359182256005,1.1999999999999993
58780.16072274912,1.1999999999999993
58780.16072274912,1.2800000000000011
58780.16072274912,1.3599999999999994
60899.73244419447,1.2800000000000011
60899.73244419447,1.1999999999999993
60899.73244419447,1.3599999999999994
63095.7344480193,1.2800000000000011
63095.7344480193,1.3599999999999994
63095.7344480193,1.4399999999999995
65370.92275705855,1.3599999999999994
65370.92275705855,1.2800000000000011
65370.92275705855,1.4399999999999995
67728.15277441413,1.3599999999999994
67728.15277441413,1.4399999999999995
70170.38286703822,1.5199999999999996
70170.38286703822,1.4399999999999995
70170.38286703822,1.3599999999999994
72700.67807853814,1.5199999999999996
72700.67807853814,1.4399999999999995
75322.21397586232,1.5999999999999996
75322.21397586232,1.5199999999999996
75322.21397586232,1.4399999999999995
78038.28063469514,1.5999999999999996
78038.28063469514,1.4399999999999995
78038.28063469514,1.2800000000000011
78038.28063469514,1.3599999999999994
78038.28063469514,1.5199999999999996
80852.28676856235,1.4399999999999995
80852.28676856235,1.1999999999999993
80852.28676856235,1.3599999999999994
80852.28676856235,1.2800000000000011
83767.76400682924,1.120000000000001
83767.76400682924,1.2800000000000011
83767.76400682924,1.1999999999999993
83767.76400682924,1.3599999999999994
83767.76400682924,1.0399999999999991
86788.37132695974,1.1999999999999993
86788.37132695974,0.8800000000000008
86788.37132695974,1.120000000000001
86788.37132695974,0.9599999999999991
86788.37132695974,1.0399999999999991
89917.89964660123,0.8000000000000007
89917.89964660123,0.8800000000000008
89917.89964660123,1.0399999999999991
89917.89964660123,0.9599999999999991
89917.89964660123,1.120000000000001
93160.27658125524,0.7200000000000006
93160.27658125524,0.8800000000000008
93160.27658125524,0.8000000000000007
93160.27658125524,0.9599999999999991
96519.57137350706,0.8800000000000008
96519.57137350706,0.8000000000000007
96519.57137350706,0.7200000000000006
96519.57137350706,0.6400000000000006
100000.0,0.8000000000000007
100000.0,0.7200000000000006
103605.93046256342,0.8000000000000007
103605.93046256342,0.8800000000000008
103605.93046256342,0.7200000000000006
107341.88827013527,0.8800000000000008
107341.88827013527,0.8000000000000007
107341.88827013527,0.7200000000000006
111212.56211835888,0.8800000000000008
111212.56211835888,0.8000000000000007
115222.80977398205,0.9599999999999991
115222.80977398205,0.8800000000000008
115222.80977398205,0.8000000000000007
119377.66417144357,0.8000000000000007
119377.66417144357,0.8800000000000008
119377.66417144357,0.9599999999999991
123682.33972929833,0.8800000000000008
123682.33972929833,1.0399999999999991
123682.33972929833,0.9599999999999991
128142.23889440828,0.9599999999999991
128142.23889440828,1.120000000000001
128142.23889440828,1.0399999999999991
128142.23889440828,0.8800000000000008
132762.95892211254,0.9599999999999991
132762.95892211254,1.120000000000001
132762.95892211254,1.0399999999999991
137550.29890088557,1.0399999999999991
137550.29890088557,1.1999999999999993
137550.29890088557,1.120000000000001
142510.26703029993,1.0399999999999991
142510.26703029993,1.1999999999999993
142510.26703029993,1.120000000000001
142510.26703029993,1.2800000000000011
147649.08816142599,1.1999999999999993
147649.08816142599,1.2800000000000011
147649.08816142599,1.120000000000001
152973.21160913596,1.2800000000000011
152973.21160913596,1.4399999999999995
152973.21160913596,1.3599999999999994
152973.21160913596,1.1999999999999993
158489.3192461114,1.2800000000000011
158489.3192461114,1.4399999999999995
158489.3192461114,1.5199999999999996
158489.3192461114,1.3599999999999994
164204.33388871633,1.5999999999999996
164204.33388871633,1.4399999999999995
164204.33388871633,1.5199999999999996
164204.33388871633,1.6799999999999997
164204.33388871633,1.3599999999999994
170125.42798525892,1.7599999999999998
170125.42798525892,1.5999999999999996
170125.42798525892,1.5199999999999996
170125.42798525892,1.6799999999999997
176260.03261754577,1.5999999999999996
176260.03261754577,1.8399999999999999
176260.03261754577,1.92
176260.03261754577,1.7599999999999998
176260.03261754577,1.6799999999999997
182615.84682702608,1.92
182615.84682702608,1.7599999999999998
182615.84682702608,2.0
182615.84682702608,2.08
182615.84682702608,1.8399999999999999
189200.84727722997,1.92
189200.84727722997,2.08
189200.84727722997,2.16
189200.84727722997,1.8399999999999999
189200.84727722997,2.0
196023.2982646277,2.24
196023.2982646277,2.08
196023.2982646277,2.16
196023.2982646277,2.3200000000000003
196023.2982646277,2.0
203091.76209047346,2.0
203091.76209047346,2.08
203091.76209047346,2.24
203091.76209047346,2.16
210415.1098066507,2.0
210415.1098066507,1.92
210415.1098066507,2.08
210415.1098066507,1.8399999999999999
218002.532349005,1.92
218002.532349005,2.0
218002.532349005,1.8399999999999999
218002.532349005,1.7599999999999998
225863.55207213745,1.8399999999999999
225863.55207213745,1.7599999999999998
225863.55207213745,1.92
225863.55207213745,1.6799999999999997
234008.03470013491,1.6799999999999997
234008.03470013491,1.5999999999999996
234008.03470013491,1.8399999999999999
234008.03470013491,1.7599999999999998
242446.20170823307,1.7599999999999998
242446.20170823307,1.6799999999999997
242446.20170823307,1.5199999999999996
242446.20170823307,1.5999999999999996
251188.6431509582,1.5999999999999996
251188.6431509582,1.5199999999999996
251188.6431509582,1.6799999999999997
260246.33095283835,1.5999999999999996
260246.33095283835,1.5199999999999996
260246.33095283835,1.6799999999999997
269630.6326783704,1.5999999999999996
269630.6326783704,1.5199999999999996
269630.6326783704,1.6799999999999997
279353.3257985222,1.5999999999999996
279353.3257985222,1.7599999999999998
279353.3257985222,1.6799999999999997
289426.61247167515,1.5999999999999996
289426.61247167515,1.7599999999999998
289426.61247167515,1.6799999999999997
299863.1348575567,1.7599999999999998
299863.1348575567,1.6799999999999997
310675.990983383,1.8399999999999999
310675.990983383,1.7599999999999998
310675.990983383,1.6799999999999997
321878.7511821236,1.7599999999999998
321878.7511821236,1.8399999999999999
321878.7511821236,1.6799999999999997
333485.4751235185,1.8399999999999999
333485.4751235185,1.7599999999999998
345510.7294592218,1.7599999999999998
345510.7294592218,1.8399999999999999
357969.606104217,1.8399999999999999
357969.606104217,1.92
357969.606104217,1.7599999999999998
370877.74117744726,1.7599999999999998
370877.74117744726,1.8399999999999999
370877.74117744726,1.92
384251.33462543273,1.8399999999999999
384251.33462543273,1.92
398107.17055349774,1.7599999999999998
398107.17055349774,2.0
398107.17055349774,1.8399999999999999
398107.17055349774,1.92
412462.63829013566,1.6799999999999997
412462.63829013566,1.92
412462.63829013566,2.0
427335.7542109324,1.5999999999999996
427335.7542109324,1.6799999999999997
427335.7542109324,1.5199999999999996
442745.1843494496,1.6799999999999997
442745.1843494496,1.5199999999999996
442745.1843494496,1.5999999999999996
442745.1843494496,1.4399999999999995
442745.1843494496,1.3599999999999994
458710.267823439,1.2800000000000011
458710.267823439,1.5999999999999996
458710.267823439,1.4399999999999995
458710.267823439,1.3599999999999994
458710.267823439,1.5199999999999996
475251.04110579065,1.2800000000000011
475251.04110579065,1.1999999999999993
475251.04110579065,1.3599999999999994
475251.04110579065,1.120000000000001
475251.04110579065,1.4399999999999995
492388.26317067415,1.1999999999999993
492388.26317067415,1.2800000000000011
492388.26317067415,1.0399999999999991
492388.26317067415,0.9599999999999991
492388.26317067415,1.120000000000001
510143.44154643244,1.120000000000001
510143.44154643244,1.1999999999999993
510143.44154643244,0.9599999999999991
510143.44154643244,1.0399999999999991
528538.8593079248,0.9599999999999991
528538.8593079248,1.0399999999999991
547597.6030421944,0.9599999999999991
547597.6030421944,1.0399999999999991
567343.5918225601,0.9599999999999991
567343.5918225601,1.0399999999999991
587801.6072274912,0.9599999999999991
587801.6072274912,1.0399999999999991
608997.3244419447,1.0399999999999991
608997.3244419447,0.9599999999999991
630957.3444801943,1.0399999999999991
630957.3444801943,0.9599999999999991
653709.2275705868,0.9599999999999991
653709.2275705868,1.0399999999999991
677281.5277441427,0.9599999999999991
677281.5277441427,1.120000000000001
677281.5277441427,1.0399999999999991
701703.8286703837,1.0399999999999991
701703.8286703837,1.120000000000001
701703.8286703837,0.9599999999999991
727006.7807853828,1.0399999999999991
727006.7807853828,0.9599999999999991
727006.7807853828,1.120000000000001
753222.1397586247,1.120000000000001
753222.1397586247,1.0399999999999991
780382.806346953,1.120000000000001
780382.806346953,1.0399999999999991
808522.8676856251,1.0399999999999991
808522.8676856251,1.120000000000001
837677.6400682924,1.120000000000001
837677.6400682924,0.9599999999999991
837677.6400682924,1.0399999999999991
867883.7132695974,1.120000000000001
867883.7132695974,0.9599999999999991
867883.7132695974,0.8800000000000008
867883.7132695974,1.0399999999999991
899178.9964660124,1.0399999999999991
899178.9964660124,0.9599999999999991
899178.9964660124,0.8800000000000008
899178.9964660124,0.8000000000000007
931602.7658125524,0.8800000000000008
931602.7658125524,0.8000000000000007
931602.7658125524,0.7200000000000006
931602.7658125524,0.9599999999999991
965195.7137350707,0.8800000000000008
965195.7137350707,0.7200000000000006
965195.7137350707,0.8000000000000007
1000000.0,0.6400000000000006
1000000.0,0.7200000000000006
1000000.0,0.8000000000000007
1036059.3046256342,0.7200000000000006
1036059.3046256342,0.8000000000000007
1036059.3046256342,0.6400000000000006
1036059.3046256342,0.5599999999999987
1073418.8827013527,0.7200000000000006
1073418.8827013527,0.6400000000000006
1073418.8827013527,0.5599999999999987
1112125.6211835889,0.6400000000000006
1112125.6211835889,0.4800000000000004
1112125.6211835889,0.5599999999999987
1152228.0977398206,0.6400000000000006
1152228.0977398206,0.4800000000000004
1152228.0977398206,0.5599999999999987
1193776.6417144358,0.5599999999999987
1193776.6417144358,0.4800000000000004
1193776.6417144358,0.6400000000000006
1236823.3972929833,0.5599999999999987
1236823.3972929833,0.4800000000000004
1236823.3972929833,0.40000000000000036
1281422.3889440827,0.5599999999999987
1281422.3889440827,0.40000000000000036
1281422.3889440827,0.4800000000000004
1327629.5892211255,0.40000000000000036
1327629.5892211255,0.4800000000000004
1375502.9890088555,0.40000000000000036
1375502.9890088555,0.4800000000000004
1425102.6703029964,0.40000000000000036
1425102.6703029964,0.4800000000000004
1476490.8816142569,0.40000000000000036
1476490.8816142569,0.4800000000000004
1529732.1160913566,0.40000000000000036
1529732.1160913566,0.4800000000000004
1584893.192461111,0.40000000000000036
1584893.192461111,0.4800000000000004
1642043.33888716,0.4800000000000004
1642043.33888716,0.40000000000000036
1642043.33888716,0.3200000000000003
1701254.2798525856,0.4800000000000004
1701254.2798525856,0.40000000000000036
1701254.2798525856,0.3200000000000003
1762600.3261754576,0.40000000000000036
1762600.3261754576,0.4800000000000004
1762600.3261754576,0.3200000000000003
1826158.4682702608,0.3200000000000003
1826158.4682702608,0.4800000000000004
1826158.4682702608,0.40000000000000036
1892008.4727722998,0.3200000000000003
1892008.4727722998,0.40000000000000036
1892008.4727722998,0.4800000000000004
1960232.9826462772,0.4800000000000004
1960232.9826462772,0.40000000000000036
1960232.9826462772,0.3200000000000003
2030917.6209047348,0.3200000000000003
2030917.6209047348,0.40000000000000036
2104151.098066507,0.3200000000000003
2104151.098066507,0.40000000000000036
2180025.3234900497,0.40000000000000036
2180025.3234900497,0.3200000000000003
2258635.5207213745,0.3200000000000003
2258635.5207213745,0.40000000000000036
2340080.3470013444,0.3200000000000003
2340080.3470013444,0.40000000000000036
2424462.0170823256,0.2400000000000002
2424462.0170823256,0.3200000000000003
2424462.0170823256,0.40000000000000036
2511886.431509577,0.2400000000000002
2511886.431509577,0.3200000000000003
2511886.431509577,0.40000000000000036
2602463.3095283783,0.3200000000000003
2602463.3095283783,0.2400000000000002
2602463.3095283783,0.40000000000000036
2696306.326783698,0.40000000000000036
2696306.326783698,0.2400000000000002
2696306.326783698,0.3200000000000003
2793533.2579852166,0.2400000000000002
2793533.2579852166,0.3200000000000003
2793533.2579852166,0.40000000000000036
2894266.1247167517,0.3200000000000003
2894266.1247167517,0.40000000000000036
2894266.1247167517,0.2400000000000002
2998631.348575567,0.40000000000000036
2998631.348575567,0.3200000000000003
2998631.348575567,0.2400000000000002
3106759.90983383,0.2400000000000002
3106759.90983383,0.3200000000000003
3106759.90983383,0.40000000000000036
3218787.511821236,0.3200000000000003
3218787.511821236,0.40000000000000036
3218787.511821236,0.2400000000000002
3334854.751235185,0.2400000000000002
3334854.751235185,0.3200000000000003
3334854.751235185,0.40000000000000036
3455107.294592218,0.2400000000000002
3455107.294592218,0.3200000000000003
3455107.294592218,0.40000000000000036
3579696.06104217,0.3200000000000003
3579696.06104217,0.2400000000000002
3579696.06104217,0.40000000000000036
3708777.411774473,0.40000000000000036
3708777.411774473,0.3200000000000003
3708777.411774473,0.2400000000000002
3842513.3462543194,0.2400000000000002
3842513.3462543194,0.40000000000000036
3842513.3462543194,0.3200000000000003
3981071.7055349695,0.2400000000000002
3981071.7055349695,0.40000000000000036
3981071.7055349695,0.3200000000000003
4124626.382901348,0.2400000000000002
4124626.382901348,0.3200000000000003
4124626.382901348,0.40000000000000036
4273357.542109315,0.2400000000000002
4273357.542109315,0.3200000000000003
4273357.542109315,0.40000000000000036
4427451.843494487,0.2400000000000002
4427451.843494487,0.40000000000000036
4427451.843494487,0.3200000000000003
4587102.678234381,0.3200000000000003
4587102.678234381,0.2400000000000002
4752510.411057906,0.3200000000000003
4752510.411057906,0.2400000000000002
4923882.631706742,0.3200000000000003
4923882.631706742,0.2400000000000002
5101434.415464325,0.2400000000000002
5101434.415464325,0.3200000000000003
5285388.593079247,0.2400000000000002
5285388.593079247,0.3200000000000003
5285388.593079247,0.40000000000000036
5475976.030421944,0.2400000000000002
5475976.030421944,0.3200000000000003
5475976.030421944,0.16000000000000014
5673435.9182256,0.16000000000000014
5673435.9182256,0.2400000000000002
5673435.9182256,0.3200000000000003
5878016.072274912,0.3200000000000003
5878016.072274912,0.16000000000000014
5878016.072274912,0.2400000000000002
6089973.244419447,0.3200000000000003
6089973.244419447,0.16000000000000014
6089973.244419447,0.2400000000000002
6309573.44480193,0.3200000000000003
6309573.44480193,0.16000000000000014
6309573.44480193,0.2400000000000002
6537092.275705855,0.16000000000000014
6537092.275705855,0.2400000000000002
6537092.275705855,0.3200000000000003
6772815.277441413,0.16000000000000014
6772815.277441413,0.2400000000000002
6772815.277441413,0.3200000000000003
7017038.286703822,0.16000000000000014
7017038.286703822,0.2400000000000002
7017038.286703822,0.3200000000000003
7270067.807853814,0.2400000000000002
7270067.807853814,0.16000000000000014
7270067.807853814,0.3200000000000003
7532221.397586232,0.2400000000000002
7532221.397586232,0.16000000000000014
7532221.397586232,0.3200000000000003
7803828.06346953,0.3200000000000003
7803828.06346953,0.16000000000000014
7803828.06346953,0.2400000000000002
8085228.676856251,0.3200000000000003
8085228.676856251,0.2400000000000002
8085228.676856251,0.16000000000000014
8376776.400682924,0.3200000000000003
8376776.400682924,0.2400000000000002
8376776.400682924,0.16000000000000014
8678837.132695973,0.3200000000000003
8678837.132695973,0.2400000000000002
8678837.132695973,0.16000000000000014
